movie_id,budget (in Million),original_language,runtime,title,rating,keywords,genres,cast,director,producer,spoken_languages,production_companies,production_countries
13996,5,en,110.0,Bottle Shock,6.6,"Wine Garden,Wine,Winzer","Comedy,Drama","Alan Rickman,Chris Pine,Bill Pullman,Rachael Taylor,Freddy Rodríguez",Randall Miller,,"Français,English,Deutsch","Zininsa Film Production,Intellectual Properties Worldwide",United States Of America
3028,0,en,87.0,Jekyll and Hyde ... Together Again,4.6,"Double Life,Musical,Jekyll And Hyde","Comedy,Horror,Science Fiction","Mark Blankfield,Bess Armstrong,Krista Errickson,Tim Thomerson,Michael Mcguire",Jerry Belson,Lawrence Gordon,English,,United States Of America
1024,5,en,99.0,Heavenly Creatures,7.0,"Mother,Sex,Secret,Obsession,Literature,Nudity,Fantasy,Passion,Love,Friends,Murder,Independent Film,Lesbian,True,Relationship","Drama,Fantasy","Melanie Lynskey,Kate Winslet,Sarah Peirse,Simon O'Connor,Diana Kent",Peter Jackson,Jim Booth,English,"Wingnut Films,Miramax Films",New Zealand
343795,5,en,121.0,90 Minutes in Heaven,5.4,"Hospital,Church",Drama,"Kate Bosworth,Hayden Christensen,Hudson Meek,Bobby Batson,Elizabeth Hunter",Michael Polish,,"English,Português","Emmett/Furla Films,Giving Films",United States Of America
45658,5,en,97.0,Everything Must Go,6.0,"Alcohol,Arizona,Beer,Playboy,Independent Film,Salesman,Pregnant,Repo Man","Comedy,Drama,Romance","Rebecca Hall,Will Ferrell,Glenn Howerton,Laura Dern,Christopher Jordan Wallace",Dan Rush,,English,"Birdsong Pictures,Im Global",United States Of America
16148,5,en,116.0,Zero Effect,6.0,"Detective,Blackmail,Independent Film","Comedy,Crime,Mystery,Thriller","Bill Pullman,Ben Stiller,Ryan O'Neal,Kim Dickens,Angela Featherstone",Jake Kasdan,Janet Yang,English,"Castle Rock Entertainment,Columbia Pictures Corporation",United States Of America
4553,5,en,101.0,The Machinist,7.3,"Factory,Insomnia,Post It,Machinist,Cleaning Bathroom Tile,Osha,Taunting,Manhole,One Armed Man,Torment,Department Of Motor Vehicles,Mother'S Day,Losing Weight,Old Photograph,Dostoevsky","Thriller,Drama","Christian Bale,Jennifer Jason Leigh,Aitana Sánchez Gijón,John Sharian,Michael Ironside",Brad Anderson,Julio Fernández,English,"Filmax Entertainment,Castelao Producciones","United States Of America,Spain"
36351,5,en,103.0,Light Sleeper,5.7,"Suicide,Drug Dealer,Redemption,Addict,Existentialism","Drama,Crime","Willem Dafoe,Susan Sarandon,Dana Delany,David Clennon,Mary Beth Hurt",Paul Schrader,G. Mac Brown,English,"Fine Line Features,Live Entertainment",United States Of America
245916,5,en,112.0,Kill the Messenger,6.6,Biography,"Thriller,Crime,Drama,Mystery","Jeremy Renner,Mary Elizabeth Winstead,Michael Sheen,Ray Liotta,Robert Patrick",Michael Cuesta,Pamela Abdy,English,"The Combine,Bluegrass Films",United States Of America
27585,5,en,91.0,Rabbit Hole,6.9,"Loss Of Son,Trauma,Toy,Marriage,Grief,Memory,Crying,Parking Lot,Therapy,Car Seat",Drama,"Nicole Kidman,Aaron Eckhart,Dianne Wiest,Miles Teller,Tammy Blanchard",John Cameron Mitchell,Nicole Kidman,English,Olympus Pictures,United States Of America
1415,5,en,98.0,Party Monster,5.9,"New York,Hotel,Based On Novel,Birthday,Bath,Nightclub,Donut,Hallucination,Costume,Injection,Death Of A Friend,Arrest,Police,Party,Friends,Independent Film,Man Man Relationship,Money,Drug","Comedy,Drama,Crime","Seth Green,Macaulay Culkin,Chloë Sevigny,Diana Scarwid,Marilyn Manson",Fenton Bailey,Christine Vachon,English,Contentfilm,"Netherlands,United States Of America"
313922,5,en,95.0,Green Room,6.7,"Skinhead,Heroin,Music,Cover Up,Murder,Suspense,Gore,Duct Tape,Swastika,Pitbull,Witness To Murder,Meat Cleaver,Bitten In The Neck,Neo Nazi,Punk Band,Fire Extinguisher,Mumblegore,Killer Dog,Mauling,Box Cutter,Feedback,Mic Stand","Horror,Crime,Thriller","Anton Yelchin,Imogen Poots,Alia Shawkat,Joe Cole,Callum Turner",Jeremy Saulnier,Neil Kopp,English,"Film Science,Broad Green Pictures",United States Of America
14474,5,en,88.0,The Oh in Ohio,5.8,"Sex,Adultery,Depression,Infidelity,Nightclub,Nudity,Orgasm,Promise,Bikini,Guru,Love,Lesbian,Lust,Drug,Therapy,Pleasure","Comedy,Drama,Romance","Parker Posey,Danny Devito,Paul Rudd,Mischa Barton,Miranda Bailey",Billy Kent,,English,"Cold Iron Pictures,Ambush Entertainment",United States Of America
199933,5,en,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,"Trilogy,Ayn Rand","Drama,Science Fiction,Mystery","Eric Allan Kramer,Rob Morrow,Stephen Tobolowsky,Kristoffer Polaha,Lew Temple",James Manera,Harmon Kaslow,English,Atlas 3 Productions,United States Of America
13685,7,en,91.0,Bottle Rocket,6.8,"Brother Brother Relationship,Robbery,Burglar,Language Barrier,Motel,Independent Film,Psychiatric Hospital,Maid,Theft,Nervous Breakdown,Escapade,Laundry Room","Comedy,Crime,Drama","Luke Wilson,Owen Wilson,Lumi Cavazos,Andrew Wilson,Robert Musgrave",Wes Anderson,L.M. Kit Carson,"Español,English","Gracie Films,Columbia Pictures Corporation",United States Of America
8744,6,en,97.0,Albino Alligator,5.6,"Brother Brother Relationship,Bar,Gun,Hostage,Siege,Police,Suspense","Crime,Drama,Thriller","Matt Dillon,Faye Dunaway,Gary Sinise,William Fichtner,Viggo Mortensen",Kevin Spacey,,English,"Miramax Films,Albino Alligator Productions",United States Of America
38428,0,hi,136.0,"Gandhi, My Father",6.0,"Biography,Mahatma Gandhi,Tragedy","Drama,Foreign,History","Darshan Jariwala,Akshaye Khanna,Bhumika Chawla,Shefali Shah,Vinay Jain",Feroz Abbas Khan,Anil Kapoor,"हिन्दी,English",,India
8847,0,en,117.0,Standard Operating Procedure,6.6,"Prison,Prisoner,Jail Guard,Prison Cell,Bagdad,Iraq,Photography,Detention Camp,Torture,Soldier,Humiliation",Documentary,"Javal Davis,Ken Davis,Tony Diaz,Tim Dugan,Lynndie England",Errol Morris,Errol Morris,English,Sony Pictures Classics,United States Of America
39269,0,en,94.0,Out of the Blue,6.5,"Punk,Independent Film,Coming Of Age,Teenage Girl,Alcoholic Father",Drama,"Dennis Hopper,Raymond Burr,Sharon Farrell,Linda Manz,Don Gordon",Dennis Hopper,Jean Gontier,English,Robson Street,Canada
10844,0,en,94.0,Out of the Blue,6.5,"Punk,Independent Film,Coming Of Age,Teenage Girl,Alcoholic Father",Drama,"Karl Urban,Tandi Wright,Simon Ferry,Matthew Sunderland,Lois Lawn",Robert Sarkies,Timothy White,English,Robson Street,Canada
39269,0,en,103.0,Out of the Blue,5.9,"New Zealand,Gun Rampage,Police,Independent Film,Neighbor,Person Running Amok",Drama,"Dennis Hopper,Raymond Burr,Sharon Farrell,Linda Manz,Don Gordon",Dennis Hopper,Jean Gontier,English,,New Zealand
10844,0,en,103.0,Out of the Blue,5.9,"New Zealand,Gun Rampage,Police,Independent Film,Neighbor,Person Running Amok",Drama,"Karl Urban,Tandi Wright,Simon Ferry,Matthew Sunderland,Lois Lawn",Robert Sarkies,Timothy White,English,,New Zealand
46838,5,en,89.0,Tucker and Dale vs Evil,7.3,"Cabin,Chainsaw,Hillbilly,Body In Chipper,Cut Off Jeans","Comedy,Horror","Alan Tudyk,Tyler Labine,Katrina Bowden,Jesse Moss,Philip Granger",Eli Craig,Deepak Nayar,English,Eden Rock Media,"Canada,United States Of America"
51384,0,en,92.0,"Lovely, Still",6.2,Independent Film,"Drama,Romance","Martin Landau,Ellen Burstyn,Adam Scott,Elizabeth Banks",Nicholas Fackler,James Lawler,Deutsch,,
56930,0,en,128.0,Tycoon,6.6,"Mountains,Engineer,Railroad,Ethics","Action,Drama,Romance","John Wayne,Laraine Day,Cedric Hardwicke,Judith Anderson,Anthony Quinn",Richard Wallace,,English,Rko Radio Pictures,United States Of America
41730,0,en,90.0,Desert Blue,5.5,"Bomb,Fire,Fbi,Quarantine,Independent Film,Water Park,Bonfire,Explosives,Four Wheelers,Soda,Aqueduct,Beer Bong,Giant Ice Cream Cone","Comedy,Drama","Casey Affleck,Kate Hudson,Brendan Sexton Iii,Christina Ricci,Ethan Suplee",Morgan J. Freeman,,English,"Ignite Entertainment,Hsx Films",United States Of America
18442,5,en,95.0,Decoys,4.7,,"Horror,Science Fiction,Thriller","Kim Poirier,Stefanie Von Pfetten,Elias Toufexis,Meghan Ory,Ennis Esmer",Matthew Hastings,,English,,Canada
298312,5,en,94.0,The Visit,6.0,"Rap Music,Pennsylvania,Brother Sister Relationship,Farm,Grandparents,Murder,Children,Independent Film,Farmhouse,Single Mother,Violence,Oven,Found Footage,Hide And Seek,Diaper","Horror,Thriller","Olivia Dejonge,Ed Oxenbould,Kathryn Hahn,Benjamin Kanes,Deanna Dunagan",M. Night Shyamalan,M. Night Shyamalan,English,"Blumhouse Productions,Blinding Edge Pictures",United States Of America
11600,5,en,90.0,Redacted,6.2,"Iraq,Iraq War","Drama,War","Izzy Diaz,Rob Devaney,Ty Jones,Anas Wellman,Mike Figueroa",Brian De Palma,Jason Kliot,"English,Español","Hdnet Films,The Film Farm",United States Of America
71547,0,de,95.0,Fascination,3.8,"Beach,Murder","Romance,Thriller","Jacqueline Bisset,Adam Garcia,James Naughton,Stuart Wilson,Alice Evans",Klaus Menzel,,English,Quality Films Entertainment,"United Kingdom,Germany"
57876,5,en,91.0,Area 51,4.2,"Found Footage,Area 51","Horror,Thriller,Science Fiction","Reid Warner,Darrin Bragg,Ben Rovner,Jelena Nik,Roy Abramsohn",Oren Peli,Jason Blum,"English,Português",Insurge Pictures,United States Of America
77495,5,es,107.0,Sleep Tight,7.0,"Barcelona Spain,Blackmail,Concierge,Caretaker,Stalking,Apartment Building,Peep Hole,Chloroform",Thriller,"Luis Tosar,Marta Etura ,Alberto San Juan,Petra Martínez,Iris Almeida",Jaume Balagueró,,Español,"Filmax Entertainment,Castelao Producciones",Spain
13849,0,en,92.0,The Cottage,6.3,"Ransom,Hostage,Hostage Drama","Horror,Comedy,Crime,Thriller","Andy Serkis,Reece Shearsmith,Jennifer Ellison,Steven O'Donnell,James Bierman",Paul Andrew Williams,Martin Pope,"English,Français,Polski","Isle Of Man Film,Uk Film Council",United Kingdom
14849,0,en,87.0,Dead Like Me: Life After Death,5.8,"Suicide,Life And Death,Coma,Afterlife","Drama,Fantasy,Comedy","Ellen Muth,Jasmine Guy,Callum Blue,Sarah Wynter,Britt Mckillip",Stephen Herek,,English,Metro Goldwyn Mayer (Mgm),United States Of America
12486,0,en,80.0,Farce of the Penguins,3.2,"Penguin,Balzen,Antarctic","Comedy,Documentary","Samuel L. Jackson,Jim Belushi,Whoopi Goldberg,Christina Applegate,Jason Biggs",Bob Saget,David Permut,English,Fotp Productions,United States Of America
19615,0,en,95.0,Flying By,7.0,,Drama,"Billy Ray Cyrus,Heather Locklear,Ahnaise Christmas,Arabella Field,Mo Collins",,,English,,
244403,5,en,105.0,Rudderless,7.4,"Father Son Relationship,Rock Band,Grieving Father","Music,Drama,Comedy","Billy Crudup,Anton Yelchin,Felicity Huffman,Selena Gomez,Laurence Fishburne",William H. Macy,Jeff Rice,English,"Unified Pictures,Amberdale Productions",United States Of America
292481,5,en,67.0,Henry & Me,3.0,"Baseball,Surrealism,Children,New York Yankees","Family,Animation","Richard Gere,Luis Guzmán,Chazz Palminteri,Cyndi Lauper,Lucie Arnaz",Barrett Esposito,,English,Henry & Me Productions,United States Of America
340816,0,en,95.0,Christmas Eve,6.1,"Photographer,Surgeon,Orchestra,Doctor,Car Accident,Power Outage,Stuck In Elevator,Elevator,Christmas","Romance,Comedy","Patrick Stewart,Cheryl Hines,Gary Cole,Jon Heder,James Roday",Mitch Davis,Larry King,"Português,English",Unstuck,United States Of America
78814,0,en,89.0,We Have Your Husband,5.0,,"Tv Movie,Crime,Drama,Thriller","Teri Polo,Esai Morales,Nicholas Gonzalez,Olivia D'Abo,William R. Moses",Eric Bross,Tosca Musk,English,"Johnson Production Group,Silver Screen Pictures",United States Of America
297596,15,en,94.0,Dying of the Light,4.5,"Cia,Retirement,Espionage,Terrorism","Thriller,Drama","Nicolas Cage,Anton Yelchin,Alexander Karim,Irène Jacob,Aymen Hamdouchi",Paul Schrader,Todd Williams,"العربية,English,Română","Tinres Entertainment,Over Under Media","Bahamas,United States Of America"
299552,0,en,109.0,Born Of War,4.1,"Gun,Oil,Secret Service,Woman Director,Mina","Action,Thriller,War","James Frain,Sofia Black D'Elia,Lydia Leonard,Joey Ansah,Michael Maloney",Vicky Jewson,Rupert Whitaker,English,"Jewson Film,Born Of War","Cyprus,Jordan,United Kingdom"
11935,5,en,123.0,Capricorn One,6.4,"Helicopter,Nasa,Texas,Spacecraft,Beguilement,Crop Duster,Conspiracy,Escape,Astronaut,Desert,Mission To Mars,Investigative Reporter,Launchpad","Drama,Action,Thriller,Science Fiction","Elliott Gould,James Brolin,Brenda Vaccaro,Sam Waterston,O.J. Simpson",Peter Hyams,Paul Lazarus Iii,English,"Associated General Films,Incorporated Television Company (Itc)","United Kingdom,United States Of America"
113406,0,en,0.0,Should've Been Romeo,0.0,,"Comedy,Drama","Paul Ben Victor,Ed Asner,Jordenn Thompson,Carol Kane,Michael Rapaport",Marcia Bennett,Paul Ben Victor,English,Phillybrook Films,United States Of America
447027,0,en,88.0,Running Forever,0.0,,Family,,,,,New Kingdom Pictures,United States Of America
290825,5,en,88.0,Yoga Hosers,4.7,"Canada,Nazis,Sequel,Spin Off,Ancient Evil","Comedy,Fantasy,Horror,Thriller","Lily Rose Depp,Harley Quinn Smith,Justin Long,Austin Butler,Adam Brody",Kevin Smith,Jennifer Schwalbach Smith,"English,Français,Deutsch","Invincible Pictures Corp.,Abbolita Productions",United States Of America
361159,0,en,97.0,Navy Seals vs. Zombies,3.5,"Louisiana,Navy Seal,Zombie,Violence,Infected,Walking Dead,Baton Rouge","Horror,Action","Ed Quinn,Michael Dudikoff,Rick Fox,Chad ""Gunner"" Lail,Molly Hagan",Stanton Barrett,Benjamin Sacks,English,"Hollywood Media Bridge,Throne Productions",United States Of America
12555,0,cs,120.0,I Served the King of England,7.0,"Expensive Restaurant,Luxury,Adolf Hitler,Prague,Sudetendeutsch,Little Boy,Nazi Germany","Comedy,Drama","Ivan Barnev,Oldřich Kaiser,Julia Jentsch,Marián Labuda,Martin Huba",Jiří Menzel,Rudolf Biermann,"Polski,Český",,"Czech Republic,Slovakia"
31175,5,de,99.0,Soul Kitchen,7.1,,"Drama,Comedy","Adam Bousdoukos,Birol Ünel,Moritz Bleibtreu,Wotan Wilke Möhring,Dorka Gryllus",Fatih Akin,,"Deutsch,ελληνικά","Corazón International,Biograf Jan Svěrák",Germany
12498,1,en,135.0,Sling Blade,7.4,"Independent Film,Repair Shop,Southern,Death Threat,Story,Religious Art,Father Figure",Drama,"Billy Bob Thornton,Dwight Yoakam,J. T. Walsh,John Ritter,Lucas Black",Billy Bob Thornton,David L. Bushell,English,Miramax Films,United States Of America
77949,4,en,107.0,The Awakening,6.3,"Suicide,England,Classroom,Investigation,Supernatural,Murder,Children,Haunting,Teacher,Author,Fear,Estate,Con,Discovery,Ghost,Governess","Horror,Thriller","Rebecca Hall,Dominic West,Imelda Staunton,Isaac Hempstead Wright,Lucy Cohu",Nick Murphy ,,"Français,English","Bbc Films,Studio Canal",United Kingdom
1690,4,en,94.0,Hostel,5.7,"Bathroom,Sex,Amsterdam,Europe,Brothel,Slovakia,Backpacker,Horror,Gore,Blood,Torture,Business Card,Doberman,Hostel,Surgery,Elite Club,Fingers",Horror,"Jay Hernandez,Derek Richardson,Eythor Gudjonsson,Barbara Nedeljakova,Jana Kaderabkova",Eli Roth,Chris Briggs,English,"International Production Company,Raw Nerve",United States Of America
8435,0,en,94.0,A Cock and Bull Story,6.2,"Adaptation,Film In A Film","Comedy,Drama","Steve Coogan,Rob Brydon,Keeley Hawes,Shirley Henderson,Raymond Waring",Michael Winterbottom,Andrew Eaton,English,"Revolution Films,Bbc Films",United Kingdom
64720,5,en,120.0,Take Shelter,7.1,"Shelter,End Of The World,Sanity,Apocalypse","Thriller,Drama","Michael Shannon,Jessica Chastain,Katy Mixon,Shea Whigham,Ray Mckinnon",Jeff Nichols,Sophia Lin,English,"Hydraulx,Rei Capital",United States Of America
49365,0,en,112.0,Lady in White,6.3,"Small Town,Boy,Murder,Maniac,Ghost,The Sixties","Horror,Thriller","Lukas Haas,Len Cariou,Alex Rocco,Katherine Helmond,Jason Presson",Frank Laloggia,,English,New Sky Communications Inc.,United States Of America
11404,0,en,98.0,Driving Lessons,6.3,"Auto,Autoritian Education,Independent Film,Teacher","Drama,Comedy","Laura Linney,Rupert Grint,Julie Walters,Michelle Duncan,Oliver Milburn",Jeremy Brock,Julia Chasman,English,,United Kingdom
300706,5,en,81.0,Let's Kill Ward's Wife,5.5,"Wife Murder,Murder Plot",Comedy,"Patrick Wilson,Scott Foley,Amy Acker,Donald Faison,Dagmara Domińczyk",Scott Foley,,English,Lost Rhino Films,United States Of America
16337,4,en,101.0,The Texas Chainsaw Massacre 2,5.9,"Hammer,Gore,Slasher,Chainsaw,B Horror",Horror,"Dennis Hopper,Caroline Williams,Jim Siedow,Bill Moseley,Bill Johnson",Tobe Hooper,Menahem Golan,English,Cannon Films,United States Of America
11577,4,en,106.0,Pat Garrett & Billy the Kid,7.2,"Sheriff,Aging,Billy The Kid,Lawlessness,Gun Battle,Gore,Breast,Old Friends,Flogging,Man Slaps A Woman,Pat Garrett,Manhunt",Western,"James Coburn,Kris Kristofferson,Richard Jaeckel,Katy Jurado,Chill Wills",Sam Peckinpah,Gordon Carroll,English,Metro Goldwyn Mayer (Mgm),United States Of America
77987,4,en,90.0,Only God Forgives,5.6,"Bangkok,Suicidal,Arthouse,Neo Noir,Drug Trafficker,Very Little Dialogue,Emasculation","Drama,Thriller,Crime","Ryan Gosling,Kristin Scott Thomas,Gordon Brown,Tom Burke,Vithaya Pansringarm",Nicolas Winding Refn,Lene Børglum,"English,ภาษาไทย","Gaumont,Wild Bunch","France,Denmark,Sweden,Thailand,United States Of America"
40185,0,fr,80.0,Camping Sauvage,4.8,,"Drama,Romance","Denis Lavant,Isild Le Besco,Pascal Bongard,Jean Michel Guerin,Martine Demaret",Christophe Ali,,Français,,France
68202,0,en,83.0,Without Men,4.6,Woman Director,"Comedy,Romance","Eva Longoria,Christian Slater,Oscar Nunez,Kate Del Castillo,Mónica Huarte",Gabriela Tagliavini,,English,,United States Of America
8981,0,en,105.0,Dear Frankie,7.0,"Scotland,Father Son Relationship,Single Parent,Loss Of Father,Violent Father,Letter,Ship,Father,Little Boy,Independent Film,Deaf,Woman Director","Drama,Family","Gerard Butler,Emily Mortimer,Jack Mcelhone,Sharon Small,Katy Murphy",Shona Auerbach,Caroline Wood,English,"Scottish Screen,Pathé Pictures International",United Kingdom
10914,0,en,89.0,All Hat,1.0,"Indian Territory,Horse,Ranch,Stetson,Urbanisierung,Best Friend","Action,Comedy,Drama,Western","Rachael Leigh Cook,Luke Kirby,Keith Carradine,Lisa Ray,Graham Greene",Leonard Farlinger,Jennifer Jonas,English,New Real Films,"Canada,United Kingdom,United States Of America"
50848,4,fr,100.0,The Names of Love,7.3,"Female Nudity,Political,Voting Results","Drama,Comedy,Romance","Jacques Gamblin,Sara Forestier,Zinedine Soualem,Jacques Boudet,Carole Franck",Michel Leclerc,,Français,"Canal+,Tps Star",France
166624,4,en,92.0,Treading Water,5.6,"Fish,Boy,Parenting,First Love,Troubled Childhood,Child Psychologist,Woman Director,Synchronized Swimming,Self Acceptance,Parental Advisor","Drama,Comedy","Douglas Smith,Zoë Kravitz,Ariadna Gil,Don Mckellar,Kim Ly",Analeine Cal Y Mayor,,English,"Rhombus Media,Mecanismo Films","Canada,Mexico"
10822,4,en,97.0,Savage Grace,5.7,"Mother,Sex,Adultery,Nudity,Scandal,Son,Love,Murder,True,Teenager,Gay Man,Incest,Socialite",Drama,"Julianne Moore,Stephen Dillane,Eddie Redmayne,Elena Anaya,Hugh Dancy",Tom Kalin,Pamela Koffler,English,"Celluloid Dreams,Killer Films","United States Of America,Spain,France"
9336,4,en,96.0,Police Academy,6.5,"Trainer,Recruit,Shenanigan,Police Academy","Comedy,Crime","Steve Guttenberg,Kim Cattrall,G. W. Bailey,Bubba Smith,Donovan Scott",Hugh Wilson,Paul Maslansky,English,"Warner Bros.,The Ladd Company",United States Of America
5689,4,en,104.0,The Blue Lagoon,5.8,"Sexual Identity,Shipwreck,Lovers,Stranded,Marooned,Pacific Island,Teenager,Deserted Island,Tropical Island,Lost At Sea","Romance,Adventure,Drama","Brooke Shields,Christopher Atkins,Leo Mckern,William Daniels,Jeffrey Kleiser",Randal Kleiser,Randal Kleiser,English,Columbia Pictures Corporation,United States Of America
712,6,en,117.0,Four Weddings and a Funeral,6.6,"Upper Class,Love At First Sight,Wedding Vows,Marriage Proposal,Yuppie,Love Of One'S Life,Lone Wolf,Snob,Witness,Bride,Bridegroom,Bridesmaid,Funeral,Clumsy Fellow,Friendship,Wedding,Gay Couple","Comedy,Drama,Romance","Hugh Grant,Andie Macdowell,James Fleet,Simon Callow,John Hannah",Mike Newell,Duncan Kenworthy,English,"Channel Four Films,Polygram Filmed Entertainment",United Kingdom
13342,4,en,90.0,Fast Times at Ridgemont High,7.0,"Sex,Based On Novel,Nudity,Friendship,High School,Shopping Mall,Bikini,Bong,Teacher,Coming Of Age,Marijuana,Loss Of Virginity,Drug Humor,Teen Movie,Rock 'N' Roll,Stoner,Irreverence,Teen Comedy,Dream Sequence,Convenience Store,Teenage Pregnancy,Woman Director,Abortion,Surfer Dude",Comedy,"Sean Penn,Jennifer Jason Leigh,Judge Reinhold,Phoebe Cates,Brian Backer",Amy Heckerling,Art Linson,English,"Universal Pictures,Refugee Films",United States Of America
10339,4,en,116.0,Moby Dick,6.9,"Based On Novel,Captain,Boat,Obsession,Shipwreck,Stroke Of Fate,Whale,Walrus,Revenge","Adventure,Drama","Gregory Peck,Richard Basehart,Leo Genn,James Robertson Justice,Harry Andrews",John Huston,John Huston,English,"Warner Bros.,Moulin Productions Inc.",United States Of America
1429,15,en,135.0,25th Hour,7.2,"Prison,Prisoner,Dream,Drug Dealer,Nightclub,American Dream,Male Friendship,Melancholy,Girlfriend,Friendship,Aftercreditsstinger","Crime,Drama","Edward Norton,Philip Seymour Hoffman,Barry Pepper,Rosario Dawson,Anna Paquin",Spike Lee,Tobey Maguire,English,"40 Acres & A Mule Filmworks,Touchstone Pictures",United States Of America
9303,4,en,108.0,Bound,6.9,"Prison,Women'S Prison,Suspense,Mafia,Lesbian,Gangster,Ex Con,Woman Director","Crime,Drama,Romance,Thriller","Jennifer Tilly,Gina Gershon,Joe Pantoliano,John P. Ryan,Christopher Meloni",Lilly Wachowski,Andrew Lazar,English,"Dino De Laurentiis Company,Spelling Films",United States Of America
641,4,en,102.0,Requiem for a Dream,7.9,"Drug Addiction,Junkie,Heroin,Speed,Diet,Unsociability,Illegal Prostitution","Crime,Drama","Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher Mcdonald",Darren Aronofsky,Eric Watson,English,Artisan Entertainment,United States Of America
27686,0,en,96.0,State Fair,6.2,State Fair,"Music,Romance","Jeanne Crain,Dana Andrews,Dick Haymes,Vivian Blaine,Charles Winninger",Walter Lang,,English,Twentieth Century Fox Film Corporation,United States Of America
65749,0,es,115.0,Tango,6.8,"Dancer,Tango,Musical,Love","Drama,Foreign,Romance","Miguel Ángel Solá,Cecilia Narova,Mía Maestro,Juan Carlos Copes",Carlos Saura,,Español,Adela Pictures,"Argentina,Spain"
6106,4,en,123.0,Salvador,7.0,"Civil War,Dictator,Journalist,Guerrilla,Loss Of Lover,Revolution,War Correspondent,Civil Rights Movement ,Picture Journalist,El Salvador,Dictatorship",Drama,"James Woods,Jim Belushi,Michael Murphy,John Savage,Tony Plana",Oliver Stone,Oliver Stone,"English,Español",Hemdale Film,"United Kingdom,United States Of America"
252680,5,en,98.0,Moms' Night Out,5.5,"Wife Husband Relationship,Stress,Children,Mother Daughter Relationship,Parenthood,Parenting,Parent Child Relationship,Duringcreditsstinger",Comedy,"Sarah Drew,Sean Astin,Patricia Heaton,Logan White,Robert Amaya ",Jon Erwin,David A.R. White,English,"Tristar Pictures,Provident Films",United States Of America
141,6,en,113.0,Donnie Darko,7.7,"Parents Kids Relationship,Airplane,Time Travel,School Presentation,School Performance,Suburbia,Vision,Morality,Teenager","Fantasy,Drama,Mystery","Jake Gyllenhaal,Jena Malone,Patrick Swayze,Maggie Gyllenhaal,Drew Barrymore",Richard Kelly,Adam Fields,English,"Pandora Cinema,Flower Films",United States Of America
66607,0,en,105.0,Saving Private Perez,6.1,,"Action,Comedy,Foreign","Joaquín Cosio,Gerardo Taracena,Jaime Camil,Miguel Rodarte,Jesús Ochoa",Beto Gómez,,,,
17139,4,nl,122.0,Character,7.7,Law And Ethics,"Drama,Foreign,History","Jan Decleir,Fedja Van Huêt,Betty Schuurman,Tamar Van Den Dop",Mike Van Diem,,"Nederlands,English,Français,Deutsch","First Floor Features,Almerica Films","Netherlands,Belgium"
12079,2,en,101.0,Spun,6.6,"Independent Film,Speed Freak,Junky Cop,Boy Toy,Porn Magazine,Dope Selling,Crank,Handcuffed To A Bed,Cctv,Veterinary Clinic,Needlepoint,Needle,Older Woman Younger Woman Relationship,Telephone Sex","Comedy,Crime,Drama","Jason Schwartzman,Mickey Rourke,Brittany Murphy,John Leguizamo,Chloe Hunter",Jonas Åkerlund,Chris Hanley,English,"Muse Productions,Brink Films",United States Of America
39800,4,en,97.0,Life During Wartime,6.3,"Dark Comedy,Independent Film","Comedy,Drama","Ally Sheedy,Paul Reubens,Shirley Henderson,Allison Janney,Michael Kenneth Williams",Todd Solondz,,English,Werc Werk Works,United States Of America
4550,0,ko,115.0,Sympathy for Lady Vengeance,7.4,Independent Film,"Drama,Thriller","Choi Min Sik,Lee Young Ae,Kwon Yea Young,Go Soo Hee,Kim Bu Seon",Park Chan Wook,Chun Yeong Lee,"English,日本語,한국어/조선말","Cj Capital Investment,Korea Capital Investment",South Korea
62116,0,fr,120.0,Mozart's Sister,6.2,"Royal Court,Overbearing Father,Harpsichord,18Th Century",Drama,"Marie Féret,Marc Barbé,Delphine Chuillot,David Moreau",René Féret,,Français,Les Films Alyne,France
9991,0,en,99.0,Mean Machine,6.0,"Prison,Sport,Amateur Soccer,Soccer Coach","Comedy,Drama","Vinnie Jones,David Kelly,David Hemmings,Ralph Brown,Vas Blackwood",Barry Skolnick,Matthew Vaughn,"English,Italiano",Ska Films,"United Kingdom,United States Of America"
13807,4,cn,110.0,Exiled,7.0,,"Action,Crime,Thriller","Anthony Wong,Francis Ng,Simon Yam,Nick Cheung,Richie Ren",Johnnie To,,广州话-/-廣州話,"Media Asia Films,Milky Way Image Company",Hong Kong
68818,0,en,98.0,Blackthorn,6.6,"Robbery,Miner,Treachery,Sundance Kid,Native Peoples,Butch Cassidy","Adventure,Action,Western","Sam Shepard,Magaly Solier,Eduardo Noriega,Stephen Rea,Daniel Aguirre",Mateo Gil,Andrés Santana,"Español,English","Quickfire Films,Televisión Española (Tve)","Bolivia,France,Spain,United Kingdom"
12093,0,sv,109.0,Lilya 4-ever,7.7,"Suicide,Sex,Sweden,Underground,Nightclub,Nudity,Escape,Poverty,Prostitution,Violence,Disturbing","Crime,Drama","Oksana Akinshina,Artyom Bogucharsky,Lyubov Agapova,Liliya Shinkaryova,Elina Benenson",Lukas Moodysson,Lars Jönsson,"Pусский,svenska,English","Det Danske Filminstitut,Memfis Film","Denmark,Sweden"
