movie_id,title,tags
8810,Mad Max 2: The Road Warrior,explosive boomerang pilot chase post-apocalyptic dystopia deal survivor feral-child australia community ex-cop truck sequel independent-film oil wasteland gang-rape violence dog desolate oil-refinery disfigurement-mask music-box oil-tanker wanderer ozploitation motorcycle-gangs max rockatanski return heroic loner drive dusti road postapocalypt australian outback unend search gasolin array scraggli defend fueldepot encamp bizarr warrior command charismat lord humungu violent leader whose scrupl barren surround landscap en adventure action thriller science-fiction mel-gibson bruce-spence michael-preston max-phipps vernon-wells English kennedy-miller-productions Australia byron-kennedy george-miller
12207,The Legend of Drunken Master,father-son-relationship martial-arts showdown fistfight friendship duel return home father shop expedit wong feihong unwittingli caught battl foreign wish export ancient chines artifact loyalist dont want piec leav countri feihong must fight foreign use drunken box style overcom father antagon well cn action comedy jackie-chan anita-mui ti-lung felix-wong liu-chia-liang 广州话-/-廣州話 paragon-films-ltd. golden-harvest-company-ltd. Hong-Kong eric-tsang liu-chia-liang
226,Boys Don't Cry,rape sex identity small-town love friends murder romance true transgender anger woman-director nebraska small-town-murder transphobia gender-identity femal born teena brandon adopt male ident brandon teena attempt find love nebraska en crime drama hilary-swank chloë-sevigny peter-sarsgaard brendan-sexton-iii alicia-goranson English fox-searchlight-pictures the-independent-film-channel-productions United-States-of-America john-hart kimberly-peirce
92182,Silent House,supernatural remake suspense beer-bottle real-time candelabra reference-to-facebook padlock woman-director sarah return father uncl fix famili longtim summerhous violat squatter offseason work dark sarah begin hear sound within wall boardedup build although bare rememb place sarah sens past may still haunt home en horror mystery elizabeth-olsen adam-trese eric-sheffer-stevens julia-taylor-ross adam-barnett English elle-driver tazora-films France United-States-of-America laura-lau chris-kentis
582,The Lives of Others,germany berlin suicide berlin-wall corruption german-democratic-republic stasi blackmail cold-war soviet-union nudity propaganda freedom-of-speech house-search artists'-life spying arts government interrogation surveillance minister-for-education heartbreak east-germany communism mfs tragic love stori set east berlin backdrop undercov stasi control cultur stasi captain wieler order follow author dreyman plung deeper deeper life reach threshold doubt system de drama thriller martina-gedeck ulrich-mühe sebastian-koch ulrich-tukur thomas-thieme Deutsch arte wiedemann-&-berg-filmproduktion Germany max-wiedemann florian-henckel-von-donnersmarck
72213,Courageous,father faith law enforc offic adam mitchel nathan hay partner confid focus willingli stand worst street offer yet end day face challeng none truli prepar tackl fatherhood know god desir turn heart father children children begin drift away tragedi hit home men left wrestl hope fear faith father new found urgenc help dad draw closer god children courag fourth releas sherwood pictur movi make ministri sherwood church albani georgia en drama alex-kendrick ken-bevel ben-davies kevin-downes rusty-martin English tristar-pictures provident-films United-States-of-America alex-kendrick
990,The Hustler,suicide gambling manager alcohol based-on-novel bar billard hustler sport party pool money game drunk player fast eddi felson smalltim pool hustler lot talent selfdestruct attitud bravado caus challeng legendari minnesota fat highstak match en drama paul-newman jackie-gleason piper-laurie george-c.-scott myron-mccormick English twentieth-century-fox-film-corporation rossen-films United-States-of-America robert-rossen
55604,Boom Town,partnership oil oil-tycoon wildcatter oil-field mcmaster sand come oil town get rich betsey come west intend marri sand marri mcmaster instead get rich lose teach mcmaster sand valu person tie en adventure drama romance clark-gable spencer-tracy claudette-colbert hedy-lamarr frank-morgan English metro-goldwyn-mayer-(mgm) United-States-of-America sam-zimbalist jack-conway
9662,The Triplets of Belleville,france kidnapping boy biker tour-de-france mafia dog triplet band-singer silent-film old-woman grandson kidnap tour de franc madam souza belov pooch bruno team bellevil sistersan age songandd team day fred astaireto rescu fr adventure animation comedy drama béatrice-bonifassi lina-boudreau michèle-caucheteux jean-claude-donda mari-lou-gauthier Français Português sony-pictures-classics production-champion France Belgium Canada United-Kingdom didier-brunner sylvain-chomet
20862,Smoke Signals, young indian man thoma nerd reserv wear overs glass tell everyon stori noon want hear parent die fire 1976 thoma save arnold arnold soon left famili victor hasnt seen father 10 year victor hear arnold die thoma offer fund trip get arnold remain en drama comedy adam-beach evan-adams irene-bedard gary-farmer tantoo-cardinal English miramax-films shadowcatcher-entertainment Canada United-States-of-America chris-eyre
2771,American Splendor,biography independent-film v.a.-hospital junk-sale jellybean greeting-card file-clerk garage-sale comic-book-art neurotic woman-director origin mix fiction realiti illumin life comic book hero everyman harvey pekar en comedy drama paul-giamatti hope-davis judah-friedlander james-urbaniak harvey-pekar English  United-States-of-America shari-springer-berman
80,Before Sunset,paris journalist dialogue talking soulmates walking bookshop love-of-one's-life author nine year ago two stranger met chanc spent night vienna end sunris meet first time sinc one afternoon find belong togeth en drama romance ethan-hawke julie-delpy vernon-dobtcheff louise-lemoine-torrès mariane-plasteig English Français castle-rock-entertainment detour-film-production United-States-of-America richard-linklater
55,Amores perros,homeless-person mexico-city daughter secret-love dogfight money dog nonlinear-timeline multiple-storylines new-mexican-cinema three differ peopl mexico citi catapult dramat unforeseen circumst wake terribl car crash young punk stumbl sinist underground world dog fight injur supermodel design pooch disappear apart floorboard exrad turn hit man rescu gunshot rotweil es drama thriller gael-garcía-bernal vanessa-bauche goya-toledo alvaro-guerrero emilio-echevarría Español altavista-films zeta-film Mexico alejandro-gonzález-iñárritu
11023,Thirteen,cheating dysfunctional-family teen-angst underage-drinking domestic-violence makeover drug-overdose teacher-student-relationship street-life movie-theater razor-blade tattoo-shop peer-pressure shoe-store overachiever reference-to-jack-black flunking-out-of-school promiscuous-mother glue-sniffing woman-director traci normal 13yearold tri make school befriend popular girl school evi traci world turn upsid evi introduc world sex drug cash isnt long traci new world attitud final take toll famili old friend en crime drama evan-rachel-wood nikki-reed vanessa-hudgens holly-hunter brady-corbet English Português Español fox-searchlight-pictures sound-for-film United-States-of-America michael-london catherine-hardwicke
33667,Gentleman's Agreement,anti-semitism soldier magazin writer pose jew expos antisemit en drama romance gregory-peck dorothy-mcguire john-garfield celeste-holm anne-revere English twentieth-century-fox-film-corporation United-States-of-America darryl-f.-zanuck elia-kazan
39013,Winter's Bone,father court bail drug-trade girl aftercreditsstinger duringcreditsstinger woman-director 17 yearold ree dolli set track father put hous bail bond disappear fail ree famili turn ozark wood challeng outlaw kin code silenc risk life ree hack lie evas threat offer rel begin piec togeth truth en drama jennifer-lawrence john-hawkes kevin-breznahan dale-dickey garret-dillahunt English anonymous-content winter's-bone-productions United-States-of-America debra-granik
11194,Touching the Void,wound mountaineer peru sport glacier climbing rescue snow cordillera-huayhuash documentari base book name joe simpson simpson simon yate disastr nearfat attempt climb 6344m siula grand cordillera huayhuash peruvian and 1985 en documentary action adventure brendan-mackey nicholas-aaron richard-hawking ollie-ryall joe-simpson English darlow-smithson-productions uk-film-council United-Kingdom john-smithson kevin-macdonald
43839,Alexander's Ragtime Band,dance ragtime concert-tour roger grant classic violinist disappoint famili teacher organ jazz band band becom success roger fall love singer stella reluct lose lead thwart effort becom solo star world war separ 1917 stella marri roger best friend charli roger come home war import concert carnegi hall bring corner romant triangl togeth en drama music romance tyrone-power alice-faye don-ameche ethel-merman jack-haley English twentieth-century-fox-film-corporation United-States-of-America henry-king
1382,Me and You and Everyone We Know,brother-brother-relationship playground independent-film sex-talk art-gallery separation self-mutilation shoe-salesman chat-session female-artist meeting-on-the-internet hope-chest woman-director featur film debut artist miranda juli variou comic situat plot intertwin one stori line father end marriag stori video artist possibl autobiograph miranda juli also play desper tri get work modern art museum film caméra dor cann en comedy drama miranda-july john-hawkes brandon-ratcliff miles-thompson carlie-westerman English ifc-films United-States-of-America gina-kwon miranda-july
44639,Inside Job,corruption capitalism globalization bank banker fraud wall-street finances global-economy banking crisis money economics financial-crisis stock-market corporation film expos shock truth behind econom crisi 2008 global financi meltdown cost 20 trillion result million peopl lose home job extens research interview major financi insid politician journalist insid job trace rise rogu industri unveil corros relationship corrupt polit regul academia en documentary matt-damon william-ackman barack-obama george-w.-bush jonathan-alpert English sony-pictures-classics sony-pictures-home-entertainment United-States-of-America charles-ferguson
301351,We Are Your Friends,dj young cole carter dream hit big time hollywood disc jockey spend day night hang buddi work one track set world fire opportun come knock meet jame reed charismat dj take 23yearold wing soon seemingli clear path success get complic start fall mentor girlfriend jeopard new friendship futur seem destin fulfil en drama music romance zac-efron emily-ratajkowski wes-bentley nick-rotteveel alessandro-lindblad English Italiano working-title-films United-Kingdom United-States-of-America France tim-bevan max-joseph
4816,Ghost Dog: The Way of the Samurai,deportation hitman mission-of-murder book code telescope beating mafia park pigeon hagakure ice-cream haitian cd-player rouge arm-sling racial-slur africanamerican mafia hit man model samurai old find target death mob en crime drama forest-whitaker cliff-gorman tricia-vessey henry-silva victor-argo English bac-films pandora-filmproduktion United-States-of-America jim-jarmusch
7873,Harsh Times,watching-a-movie playing-pool vinegar jim davi exarmi ranger find slip back old life petti crime job offer lapd evapor best friend pressur girlfriend sylvia find job jim interest hang make cash small heist tri get law enforc job marri mexican girlfriend en crime drama thriller action christian-bale freddy-rodríguez eva-longoria chaka-forman tammy-trull English Español 한국어/조선말 the-weinstein-company United-States-of-America andrea-sperling david-ayer
331190,Captive,hostage based-on-true-story murder independent-film single-mother drug drug-addict recovering-drug-addict auto-theft based-on-true-events base miracul true stori drew attent entir nation dramat thrill spiritu journey ashley smith brian nichol taken hostag brian apart ashley turn rick warren inspir book purpos driven life guidanc read book ashley find purpos life help brian find peac resolut harrow situat en crime drama thriller kate-mara david-oyelowo michael-kenneth-williams mimi-rogers leonor-varela English itaca-films bn-films United-States-of-America david-oyelowo jerry-jameson
15186,Full Frontal,independent-film contemporari comedi set lo angel full frontal trace complic relationship among seven friend deal fragil connect bind togeth full frontal take place twentyfour hour period day life miss connect en comedy drama romance david-duchovny nicky-katt catherine-keener mary-mccormack david-hyde-pierce English miramax-films populist-pictures United-States-of-America scott-kramer steven-soderbergh
17994,Witchboard,ax possession psychic-power ouija ouija-board evil-spirit play around ouija board trio friend succe contact spirit young boy troubl begin evil spirit malfeitor take one bodi en horror stephen-nichols tawny-kitaen todd-allen kathleen-wilhoite burke-byrnes Deutsch  United-Kingdom United-States-of-America kevin-tenney
1378,Shortbus,gay new-york free-love swinger-club transsexuality sex heterosexual suicide-attempt eroticism group-sex orgasm sex-therapy video dominatrix homosexuality unsimulated-sex group new yorker caught milieu converg underground salon infam blend art music polit carnal charact converg weekli brooklyn salon loos inspir variou underground nyc gather took place earli 2000 en romance drama comedy sook-yin-lee paul-dawson pj-deboy jay-brannan lindsay-beamish English fortissimo-films process-productions United-States-of-America john-cameron-mitchell
8885,Waltz with Bashir,israel palestine middle-east lebanon nightmare middle-east-conflict much award anim documentari director isra armi veteran ari folman interview friend former soldier memori 1982 lebanon war especi sabra shatila massacr beirut usag anim enabl folman illustr person memori dream he drama animation war ari-folman ron-ben-yishai dror-harazi ronny-dayag עִבְרִית العربية Deutsch English les-films-d'ici bridgit-folman-film-gang Israel France Germany gerhard-meixner ari-folman
48382,"The Book of Mormon Movie, Volume 1: The Journey", stori lehi wife sariah four son laman lemuel sam nephi lehi leav jerusalem prophesi unto peopl concern destruct jerusalem sought life journey wilder famili send nephi brethren back jerusalem brass plate famili ishmael son daughter lehi marri son daughter ishmael take famili continu wilder ishmael die wilder come sea nephi brethren rebel confound build ship cross sea promis land america lehi die promis land nephi brethren rebel nephi depart wilder en  kirby-heyborne michael-flynn    
12901,No End in Sight,white-house occupying-power independent-film incompetence irak superpower warfare chronolog look fiasco iraq especi decis made spring 2003 background make decis immedi follow overthrow saddam occup plan inadequ team run countri insuffici troop keep order three edict white hous announc bremmer took en documentary campbell-scott gerald-burke ali-fadhil robert-hutchings English   charles-ferguson
250124,The Diary of a Teenage Girl,1970s teenage-girl older-man-younger-woman-relationship based-on-graphic-novel teenage-sexuality woman-director minni goetz 15yearold aspir comicbook artist come age haze 1970 san francisco insati curiou world around minni pretti typic teenag girl oh except she sleep mother boyfriend en drama romance bel-powley kristen-wiig alexander-skarsgård christopher-meloni austin-lyon English caviar-films cold-iron-pictures United-States-of-America anne-carey marielle-heller
14284,In the Shadow of the Moon,nasa space-mission rocket moon-landing space astronaut apollo-s archiv materi origin nasa film footag much seen first time plu interview surviv astronaut includ jim lovel dave scott john young gene cernan mike collin buzz aldrin alan bean edgar mitchel charli duke harrison schmitt en documentary buzz-aldrin michael-collins alan-bean eugene-cernan charles-duke Magyar film4 passion-pictures United-Kingdom United-States-of-America david-sington
57120,Meek's Cutoff,gold oregon thirst tree settler family-relationships native-american salt-lake-city pioneer woman-director set 1845 drama follow group settler embark punish journey along oregon trail guid lead astray expedit forc contend unforgiv condit high plain desert en drama western michelle-williams bruce-greenwood will-patton zoe-kazan paul-dano English film-science evenstar-films United-States-of-America neil-kopp kelly-reichardt
12228,Inside Deep Throat,usa 1970s sexual-revolution unsimulated-sex 1972 seemingli typic shoestr budget pornograph film made florida hotel deep throat star linda lovelac film would surpass wildest expect everyon involv becom one success independ film time caught public imagin met spirit time even self appoint guardian public moral struggl suppress creat brief moment possibl futur sexual film bold artist potenti film cover stori make controversi film stun success hyster opposit along dark side mob influenc alleg set mistreat film star short combin event would redefin popular appeal pornographi even cynic develop would lead path en history documentary dennis-hopper peter-bart warren-beatty carl-bernstein English  United-States-of-America brian-grazer fenton-bailey
22617,Dinner Rush, anoth even huge popular italian restaur proprietor bookmak loui cropa new york anyth tonight guest includ local polic detect wife special invit owner balconi rival bookmak gangster queen want becom partner restaur corner renown food critic food nymph usual demand self bar seemingli unnot ken even continu enter duncan inveter gambler souschef onthelin frenet kitchen downstair act catalyst caus even draw inevit explos deadli conclus en drama action thriller danny-aiello john-rothman frank-bongiorno lexie-sperduto zainab-jah English Français Italiano access-motion-picture-group giraldi-suarez-digiaimo-productions United-States-of-America bob-giraldi
55561,Clockwatchers,independent-film woman-director iri best describ wallflow begin first day temp nondescript global credit associ wait chair two hour en comedy drama toni-collette parker-posey lisa-kudrow alanna-ubach helen-fitzgerald English   jill-sprecher
42889,The Virginity Hit,loss-of-virginity teenage-boy teen-comedy teenage-sexuality found-footage sex-comedy virginity four guy one camera experi chronicl exhilar terrifi rite passag lose virgin guy help buddi get laid theyll surviv friend benefit internet hookup even porn star adventur prove alway rememb first time en comedy matt-bennett zack-pearlman jacob-davich justin-kline krysta-rodriguez English Français gary-sanchez-productions principato-young-entertainment United-States-of-America huck-botko
10656,Subway,paris culture-clash subway metropolis blackmail document criminal socialite punk-band fred raffish safe blower take refug pari metro chase henchmen shadi businessman stolen document hide back room conduit metro fred encount subterranean societi eccentr charact petti crimin despit pursu henchmen fred find time flirt héléna blow safe rob train evad hapless metro polic start rock band fr action thriller isabelle-adjani christopher-lambert richard-bohringer michel-galabru jean-hugues-anglade Français gaumont France luc-besson
24363,House of D,self-discovery friendship american artist live bohemian exist pari tom warshaw david duchovni tri make sens troubl adult life reflect upon extraordinari childhood en comedy drama robin-williams david-duchovny anton-yelchin téa-leoni erica-tazel English Français tribeca-productions bob-yari-productions United-States-of-America richard-barton-lewis david-duchovny
13121,Teeth, dawn activ member highschool chastiti club meet tobey natur take cours pair answer call suddenli learn live exampl vagina dentata myth encount take grisli turn en comedy horror jess-weixler john-hensley josh-pais hale-appleman lenny-von-dohlen English teeth United-States-of-America mitchell-lichtenstein
24746,Six-String Samurai,independent-film postapocalypt world russian taken nuke usa elvi king lost vega buddi 50 rocker wander warrior roll one toocool packag arm sixstr one hand sword buddi way vega succeed elvi king along way save orphan decid tag along en action adventure science-fiction jeffrey-falcon justin-mcguire kim-de-angelo stephane-gauger clifford-hugo English hsx-films United-States-of-America leanna-creel lance-mungia
325140,Hum To Mohabbat Karega, raju waiter love famou tv report greeta kapoor man murder kapoor show raju door ask question turn raju serv dead man last supper author hope might abl help raju lie say eye wit order spend time kapoor give polic fals descript killer match best friend kutti soon kutti want polic mafia respons kill raju en      
12109,It's All Gone Pete Tong,disc-jockey loss-of-family cocaine comeback recording-studio british ibiza based-on-true-story disabled gone pete tong comedi follow tragic life legendari franki wild stori take us franki life one best dj aliv subsequ battl hear disord culmin mysteri disappear scene en drama comedy music paul-kaye kate-magowan neil-maskell beatriz-batarda pete-tong English  Canada United-Kingdom james-richardson michael-dowse
27023,Saint John of Las Vegas,independent-film aftercreditsstinger exgambl lure back game veteran insurancefraud investig en comedy steve-buscemi romany-malco tim-blake-nelson sarah-silverman john-cho English Italiano  United-States-of-America hue-rhodes
22913,24 7: Twenty Four Seven,transporter sport friends nottingham typic english workingclass town juvenil noth hang around gang one day alan darci highli motiv man kind youth experi start tri get young peopl street someth believ box darci open box club aim bring rival gang togeth en comedy drama romance bob-hoskins danny-nussbaum bruce-jones annette-badland frank-harper English scala-films United-Kingdom imogen-west shane-meadows
273899,Stonewall,stonewall-riot stonewal drama young man new york caught 1969 stonewal riot pivot event wide consid start point modern gay civil right movement en drama jeremy-irvine jonny-beauchamp jonathan-rhys-meyers ron-perlman caleb-landry-jones English centropolis-entertainment mel's-cite-du-cinema United-States-of-America roland-emmerich
20653,Roadside Romeo, stori romeo dude live life work mansion live chick parti car driven around one day famili favourit pet decid move left back abandon mean street mumbai romeo face situat never encount four stray scare daylight soon smooth talk way heart make friend romeo find love encount beauti ravish laila beauti girl ever seen lose heart first sight final encount villain dread area charli anna everyon scare hop adventur romeo win friendship love new life spite charli anna gang en animation family foreign saif-ali-khan kareena-kapoor javed-jaffrey tanaaz-currim-irani vrajesh-hirjee English हिन्दी walt-disney-pictures yash-raj-films India United-States-of-America 
67373,This Thing of Ours,heist-mafia-internet use internet global satellit group gangster pull biggest bank heist mafia histori en drama action thriller james-caan james-caan frank-vincent vincent-pastore louis-vanaria    danny-provenzano
171759,The Lost Medallion: The Adventures of Billy Stone, man stop foster home drop donat soon tell kid stori two teenag friend uncov longlost medallion transport back time en adventure family william-brent sammi-hanratty james-hong alex-kendrick mark-dacascos English Deutsch kaos-entertainment United-States-of-America bill-muir
206296,The Last Five Years,wife musical marriage divorce new york struggl actress success writer sing fail marriag two perspect en comedy drama music romance anna-kendrick jeremy-jordan natalie-knepp bettina-bresnan marceline-hugot English lucky-monkey-pictures sh-k-boom-records United-States-of-America richard-lagravenese
35219,The Missing Person,detective independent-film train alcoholic missing-person privat detect john rosow hire tail man train chicago lo angel rosow gradual uncov man ident miss person one thousand presum dead 911 terrorist attack world trade center persuad larg reward rosow charg bring miss person back wife new york citi en comedy drama mystery thriller michael-shannon amy-ryan frank-wood linda-emond john-ventimiglia English strand-releasing the-7th-floor United-States-of-America noah-buschel
28260,Return of the Living Dead 3,gang zombie colonel reynold group govern scientist continu work reanim dead militari use son curt use stolen secur pass sneak thrillseek girlfriend juli shock deadli result en comedy science-fiction romance horror melinda-clarke j.-trevor-edmond kent-mccord sarah-douglas james-t.-callahan Český English Italiano ozla-productions United-States-of-America brian-yuzna
7515,London,new-york celebration london drug laden adventur center parti new york loft young man tri win back exgirlfriend en drama action romance chris-evans jessica-biel joy-bryant jason-statham kelli-garner English destination-films silver-nitrate-films United-Kingdom United-States-of-America bonnie-timmermann hunter-richards
13075,Sherrybaby,independent-film mother-daughter-relationship woman-director serv time prison former drug addict sherri swanson return home reclaim young daughter famili member rais child sherri famili especi sisterinlaw doubt sherri abil good mother sherri find resolv stay clean slowli weaken en drama maggie-gyllenhaal michelle-hurst sandra-rodríguez danny-trejo brad-william-henke English red-envelope-entertainment United-States-of-America marc-turtletaub laurie-collyer
335866,Circle,survival execution stranger no-memory could trust juri peer life contest mysteri death game must make harrow decis strateg surviv psycholog scifi thriller en horror science-fiction julie-benz carter-jenkins cesar-garcia mercy-malick lisa-pelikan English votiv-films taggart-productions United-States-of-America aaron-hann
13510,Eden Lake,beach wife-husband-relationship lake camping rottweiler sadism forest revenge survival fear violence couple gang-violence teenage-killer eden lake relentlessli tens immacul pace horrorthril modern youth gone wild young coupl goe remot wood lake romant getaway quiet weekend shatter aggress group local kid rowdi quickli turn rage teen terror coupl unimagin way weekend outing becom bloodi battl surviv en horror thriller kelly-reilly michael-fassbender tara-ellis jack-o'connell finn-atkins English aramid-entertainment-fund rollercoaster-films United-Kingdom christian-colson james-watkins
215881,Plush,woman-director young singersongwrit despit marri becom involv new guitarist soon discov dark past may danger close en thriller emily-browning xavier-samuel cam-gigandet dawn-olivieri frances-fisher English blumhouse-productions im-global-octane United-States-of-America catherine-hardwicke
18238,Lesbian Vampire Killers,female-nudity horror dark-comedy female-homosexuality female-vampire women enslav pack lesbian vampir remain menfolk rural town send two hapless young lad onto moor sacrific en horror comedy james-corden mathew-horne paul-mcgann myanna-buring vera-filatova English av-pictures United-Kingdom steve-clark-hall phil-claydon
22600,Gangster's Paradise: Jerusalema,hearing gang-of-thieves organized-crime south african movi track rise oncepetti crimin height crimin underworld cut teeth hijack move onto bigger game ambiti man hit setback gang shot en drama action crime foreign daniel-buckland robert-hobbs rapulana-seiphemo jeffrey-zekele ronnie-nyakale Afrikaans English muti-films South-Africa ralph-ziman
12612,Freeze Frame,loss-of-family camcorder alibi suspect murder sean veil ultra paranoid murder suspect take film round clock provid alibi case he ever accus anoth crime problem aris howev polic come call one tape prove innoc mysteri disappear en thriller drama crime lee-evans sean-mcginley ian-mcneice colin-salmon English  United-Kingdom Ireland michael-casey john-simpson
50698,Grave Encounters,camcorder reality insane-asylum paranormal haunting psychiatric-hospital ghost-hunting paranormal-investigation labyrinth mental-asylum found-footage crew paranorm realiti televis show lock haunt psychiatr hospit search evid paranorm activ shoot end becom final episod en thriller horror sean-rogerson juan-riedinger ashleigh-gryzko mackenzie-gray arthur-corber English darclight twin-engine-films Canada United-States-of-America shawn-angelski colin-minihan
115210,Stitches,slapstick teen-angst slaughter dark-comedy supernatural-being killer-clown revenge-killing clumsi unfunni clown richard stitch grindl entertain 10th birthday parti littl tom boy friend play prank stitch tie shoelac stitch slip fall die six year later tom give birthday parti friend home stitch reviv haunt teenag reveng death en horror ross-noble tommy-knight gemma-leah-devereux john-mcdonnell English bórd-scannán-na-hÉireann irish-film-board Ireland brendan-mccarthy conor-mcmahon
34335,Nine Dead,kidnapping murder suspense commun key surviv nine stranger kidnap mask gunman told one die everi ten minut discov connect nine live die en crime drama horror thriller melissa-joan-hart john-terry chip-bent lawrence-turner edrick-browne English hartbreak-films United-States-of-America chris-shadley
459488,"To Be Frank, Sinatra at 100",music actors legendary-perfomer classic-hollywood frank-sinatra singers  en documentary tony-oppedisano  eyeline-entertainment United-Kingdom simon-napier-bell
11302,Bananas,revolution political-activism loser bumbl new yorker dump activist girlfriend travel tini latin american nation becom involv latest rebellion en comedy woody-allen louise-lasser carlos-montalbán nati-abascal jacobo-morales  English united-artists jack-rollins-&-charles-h.-joffe-productions United-States-of-America axel-anderson woody-allen
119458,Supercapitalist, maverick new york hedg fund trader uncanni analyt abil move hong kong orchestr megad swiftli escal beyond control en thriller linus-roache derek-ting richard-ng michael-park kathy-uyen English  United-States-of-America Hong-Kong derek-ting simon-yin
20406,Rockaway, trane decor war hero ship home state afghanistan brutal murder wife child back rockaway queen upon return trane encount old friend dave describ new forc crime prostitut move neighborhood caus destruct famili en action adventure drama nicholas-gonzalez mario-cimarro oleg-taktarov vitali-baganov ricardo-chavira English Deutsch Pусский Español rockaway-the-movie off-hollywood-pictures United-States-of-America jeff-crook
3766,The Lady from Shanghai,new-york san-francisco aquarium shanghai yacht romantic-rivalry insurance-fraud court blonde suspense classic-noir film-noir romant drifter get caught corrupt tycoon voluptu wife en crime drama mystery rita-hayworth orson-welles everett-sloane glenn-anders ted-de-corsia 广州话-/-廣州話 English columbia-pictures-corporation mercury-productions United-States-of-America orson-welles
18616,No Man's Land: The Rise of Reeker,sheriff robber burned-alive gore serial-killer grim-reaper desert held-at-gunpoint death taser hit-by-a-car exploding-gasoline-station flashback sheriff son track group bank robber way mexico discov stalk far deadli enemi reeker en horror thriller stephen-martines valerie-cruz mircea-monroe desmond-askew michael-robert-brandon English Polski institution -the United-States-of-America dave-payne
18808,Highway,road-movie jack caught wife employ vega thug thug send goon jack convinc best friend pilot flee pilot insist head seattl doesnt tell jack goon learn pilot drug sourc youth head follow hell bent break jack feet road jack pilot give ride cassi distress young woman jack hit pick age stoner head seattl kurt cobain memori help circu sideshow famili pilot set seattl goon catch jack way friend compet need resolv en action adventure drama jake-gyllenhaal selma-blair jared-leto john-c.-mcginley jeremy-piven English alex-entertainment-inc. United-States-of-America james-cox
95755,Small Apartments, clumsi deadbeat accident kill landlord must everyth power hide bodi find distract lust death belov brother crew misfit charact forc journey fortun await en comedy crime matt-lucas juno-temple james-caan dolph-lundgren billy-crystal English deviant-films morocco-junction-pictures United-States-of-America bonnie-timmermann jonas-Åkerlund
198062,Coffee Town,coffee-shop slacker thirty-something carefree three thirtysometh friend band togeth carefre exist threaten en comedy glenn-howerton steve-little ben-schwartz adrianne-palicki josh-groban English  United-States-of-America brad-copeland
188652,The Ghastly Love of Johnny X, truli mad concoct blend 1950 juvenil delinqu scifi melodrama songandd touch horror everyth right combin creat engag big screen spectacl curiou curious entertain stori involv one jonathan xavier devot misfit gang incident exil earth far reach outer space johnni former girlfriend bliss left stolen resurrect suit cosmic mindbend uniform give owner power other along way sever highli styliz music number lot genuin humor dialogu wacki plottwist two beauti captur last kodak blackandwhit plusx film stock en comedy fantasy music will-keenan creed-bratton de-anna-joy-brooks reggie-bannister jed-rowen English   paul-bunnell
174311,All Is Bright,christmas-tree salesman french-canadian two french canadian neerdowel travel new york citi scheme get rich quick sell christma tree easygo charmer rene paul rudd clash misanthrop excon denni paul giamatti whose wife rene stole still odd coupl must make honest go fresh buddi comedi costar salli hawkin director indi breakout hit junebug en comedy drama paul-rudd paul-giamatti sally-hawkins peter-hermann michael-drayer English sidney-kimmel-entertainment touchy-feely-films United-States-of-America sidney-kimmel phil-morrison
12602,The Torture Chamber of Dr. Sadism,snake cut-off-arm pit revitalization descendant count surrealism olden tyme count regula drawn quarter kill twelv virgin dungeon tortur chamber thirtyf year later come back seek reveng daughter intend thirteenth victim son prosecutor order attain immort life de mystery horror history lex-barker christopher-lee karin-dor carl-lange christiane-rücker Deutsch constantin-film-produktion Germany harald-reinl
153795,Straight A's,brother-brother-relationship drug-addiction sister-in-law pressur deceas mother ghost return home famili abandon former addict grab bag pill sack marijuana hit road shreveport en comedy drama anna-paquin ryan-phillippe luke-wilson powers-boothe riley-thomas-stewart English nu-image-films millennium-films United-States-of-America holly-wiersma james-cox
17768,A Funny Thing Happened on the Way to the Forum,virgin ancient-rome freedom sondheim slave based-on-stage-musical slave-owner wili slave must unit virgin courtesan young smitten master earn freedom en comedy music zero-mostel phil-silvers buster-keaton michael-crawford jack-gilford English united-artists melvin-frank-production United-Kingdom United-States-of-America melvin-frank richard-lester
13516,Slacker Uprising,presidential-elections slacker upris movi michael moor tour colleg swing state 2004 elect goal encourag 1829 year old vote respons receiv film reedit version captain mike across america play toronto intern film festiv 2007 one first featur length film made known director releas free legal download onlin free download avail resid unit state canada film also made avail free onlin view download lyco cinema platform well itun bliptv onenightonli run michigan theater michael moor spoke briefli film avail dvd format slacker upris featur live perform appear eddi vedder roseann barr joan baez tom morello rem steve earl viggo mortensen origin score antiflag en documentary michael-moore eddie-vedder robert-ellis-orrall steve-earle celeste-zappala English  United-States-of-America michael-moore
98549,The Legend of Hell's Gate: An American Conspiracy,based-on-real-events 1870 texa ruthless bounti hunter irish desperado flee law young crimin claim possess treasur valuabl gold cross path west notori figur three outlaw fight live pursuit fame fortun fuel ensembl cast inspir actual event legend hell gate blend legend histori western spectacl recount treacher exist post civil war texa en action adventure history western eric-balfour lou-taylor-pucci henry-thomas james-lafferty summer-glau English Français silver-sail-entertainment 4go-west-productions United-States-of-America suzanne-weinert tanner-beard
